Date,Open,Close,High,Low,Volume
1995-01-19,63.4383333333,63.55,64.165,62.9916666667,55749600.0
1995-01-26,62.3133333333,61.93,62.9783333333,61.3233333333,62229333.3333
1995-02-02,59.7283333333,59.3766666667,60.2083333333,58.9983333333,61223466.6667
1995-02-09,60.415,60.7933333333,61.1033333333,60.1866666667,46615200.0
1995-02-16,61.54,61.565,62.1033333333,61.04,60881333.3333
1995-02-23,60.626,60.826,61.374,60.124,54160320.0
1995-03-02,62.0433333333,62.4366666667,62.8333333333,61.8316666667,42220533.3333
1995-03-09,64.7916666667,65.5666666667,65.9,64.3333333333,65509333.3333
1995-03-16,69.355,69.635,70.2616666667,68.48,53426933.3333
1995-03-23,70.625,70.885,71.5833333333,70.1683333333,62945866.6667
1995-03-30,72.73,72.9366666667,73.6666666667,72.0516666667,70059200.0
1995-04-06,71.0,70.6233333333,71.5416666667,69.72,61934133.3333
1995-04-13,70.9766666667,71.1333333333,71.795,70.2183333333,39766933.3333
1995-04-20,75.55,75.6,76.4,74.424,87882880.0
1995-04-27,77.415,77.7066666667,78.5666666667,76.1866666667,74680000.0
1995-05-04,80.7083333333,80.7383333333,82.145,79.5833333333,82114933.3333
1995-05-11,80.3333333333,80.3033333333,81.2516666667,79.5,44721866.6667
1995-05-18,82.2483333333,83.1566666667,84.0666666667,81.75,53608000.0
1995-05-25,86.625,87.0833333333,87.855,85.4616666667,60423466.6667
1995-06-01,86.664,85.712,87.476,84.324,75379520.0
1995-06-08,83.875,83.8716666667,85.085,82.8516666667,52585066.6667
1995-06-15,83.9983333333,84.22,84.8533333333,83.25,46844266.6667
1995-06-22,88.1883333333,89.2416666667,89.6916666667,87.6683333333,62560533.3333
1995-06-29,89.4366666667,89.4816666667,90.76,88.3333333333,60772533.3333
1995-07-06,90.148,90.828,91.374,89.752,44673280.0
1995-07-13,95.895,97.2916666667,98.165,95.0416666667,80577600.0
1995-07-20,100.895,100.873333333,102.936666667,97.7283333333,183852000.0
1995-07-27,95.2483333333,95.1033333333,96.7483333333,94.0,113621066.667
1995-08-03,92.5616666667,91.54,93.6683333333,90.2716666667,120384266.667
1995-08-10,93.7916666667,93.79,95.1466666667,92.2933333333,85949333.3333
1995-08-17,97.5233333333,97.6033333333,98.6666666667,95.7316666667,72316800.0
1995-08-24,98.2183333333,97.3416666667,99.4583333333,96.2333333333,93890400.0
1995-08-31,94.21,93.0316666667,94.8133333333,91.6266666667,93930133.3333
1995-09-07,93.102,93.074,94.848,91.476,81055680.0
1995-09-14,95.5616666667,95.8316666667,96.895,94.4983333333,70392000.0
1995-09-21,93.4783333333,92.895,94.5733333333,92.125,67645866.6667
1995-09-28,89.835,89.8283333333,91.0933333333,88.0633333333,94071733.3333
1995-10-05,88.8933333333,88.7916666667,90.0,87.4683333333,87316533.3333
1995-10-12,85.4183333333,85.7483333333,86.9783333333,84.2083333333,104979200.0
1995-10-19,90.3333333333,90.685,91.895,89.0833333333,120287200.0
1995-10-26,96.0833333333,96.6683333333,97.4983333333,95.295,80172000.0
1995-11-02,99.04,99.855,101.066666667,97.9183333333,94545066.6667
1995-11-09,97.0833333333,97.355,98.5466666667,96.0233333333,79814133.3333
1995-11-16,95.3966666667,95.0116666667,96.2883333333,94.0083333333,99851200.0
1995-11-22,88.628,87.728,90.018,86.85,129963520.0
1995-11-30,88.8333333333,88.5,90.1666666667,87.4,71776800.0
1995-12-07,87.9766666667,88.0616666667,89.7283333333,86.3316666667,117125066.667
1995-12-14,92.435,91.6666666667,93.3516666667,90.7216666667,86497066.6667
1995-12-21,89.3333333333,88.6883333333,90.775,87.1683333333,89611466.6667
1995-12-28,89.35,89.402,90.25,88.402,44335040.0
1996-01-04,87.95,87.828,88.924,86.502,65022080.0
1996-01-11,85.0,84.8666666667,86.4783333333,83.4333333333,108571200.0
1996-01-18,84.9583333333,85.625,87.0833333333,83.625,111358400.0
1996-01-25,90.0016666667,90.2716666667,91.7916666667,88.875,108331200.0
1996-02-01,90.855,91.2816666667,92.0,90.0166666667,57138666.6667
1996-02-08,94.6866666667,96.0833333333,96.6233333333,93.9116666667,86232000.0
1996-02-15,98.5816666667,99.2283333333,100.06,97.7916666667,93576266.6667
1996-02-22,98.45,99.302,99.922,98.002,73026240.0
1996-02-29,101.02,100.925,102.07,100.091666667,75928266.6667
1996-03-07,97.4583333333,97.145,98.4816666667,96.3416666667,72976266.6667
1996-03-14,97.2233333333,97.53,98.54,96.435,86941066.6667
1996-03-21,103.396666667,103.25,104.823333333,101.766666667,92263733.3333
1996-03-28,101.896666667,101.541666667,103.096666667,100.008333333,60887200.0
1996-04-04,103.148333333,103.603333333,104.353333333,102.476666667,44931200.0
1996-04-11,102.824,102.498,103.628,101.55,56806720.0
1996-04-18,103.186666667,104.325,104.728333333,102.488333333,70501866.6667
1996-04-25,110.895,111.395,112.478333333,109.688333333,97749333.3333
1996-05-02,113.041666667,113.143333333,114.146666667,111.708333333,55542666.6667
1996-05-09,112.895,112.52,114.188333333,111.08,68581333.3333
1996-05-16,116.313333333,116.79,117.711666667,115.6,64590666.6667
1996-05-23,116.648333333,116.895,117.751666667,115.873333333,46779733.3333
1996-05-30,117.752,117.924,118.752,117.098,37837760.0
1996-06-06,118.821666667,118.991666667,120.043333333,117.77,51787466.6667
1996-06-13,121.52,122.236666667,123.335,120.745,70139200.0
1996-06-20,123.665,123.02,124.33,121.898333333,71040800.0
1996-06-27,122.501666667,122.031666667,123.161666667,120.48,66220533.3333
1996-07-03,121.05,121.022,122.0,120.022,52047360.0
1996-07-11,119.895,118.968333333,120.585,118.165,66412266.6667
1996-07-18,115.178333333,114.98,116.843333333,112.185,133178666.667
1996-07-25,116.92,117.663333333,119.603333333,114.396666667,148840800.0
1996-08-01,118.251666667,118.603333333,119.563333333,116.873333333,72715733.3333
1996-08-08,122.27,123.291666667,123.938333333,121.126666667,76490933.3333
1996-08-15,124.458333333,124.75,125.708333333,123.856666667,54162933.3333
1996-08-22,124.02,124.125,124.643333333,123.146666667,41924533.3333
1996-08-29,124.291666667,124.27,124.936666667,123.5,36746400.0
1996-09-05,123.526,122.976,123.85,122.236,35658880.0
1996-09-12,123.573333333,124.5,125.103333333,122.966666667,49212800.0
1996-09-19,131.603333333,133.208333333,134.125,131.053333333,79346133.3333
1996-09-26,136.978333333,136.353333333,137.895,135.188333333,72723200.0
1996-10-03,133.521666667,133.188333333,135.166666667,131.938333333,79455200.0
1996-10-10,135.541666667,135.251666667,136.641666667,134.23,51842133.3333
1996-10-17,136.916666667,136.645,138.091666667,135.648333333,45180800.0
1996-10-24,134.603333333,134.645,135.918333333,133.24,75468800.0
1996-10-31,136.138333333,136.426666667,137.44,135.355,58342400.0
1996-11-07,139.251666667,140.355,141.105,138.633333333,60694133.3333
1996-11-14,144.063333333,144.498333333,145.936666667,142.915,78206933.3333
1996-11-21,151.063333333,151.418333333,153.458333333,149.125,112818666.667
1996-11-27,152.898,152.726,154.374,151.202,90591360.0
1996-12-05,155.666666667,155.178333333,156.791666667,153.853333333,63526133.3333
1996-12-12,105.19,105.648333333,107.531666667,103.503333333,99577333.3333
1996-12-19,81.395,80.855,82.665,79.3516666667,73839866.6667
1996-12-26,84.598,84.526,85.346,83.5,53213760.0
1997-01-02,84.65,83.498,84.972,83.178,32622400.0
1997-01-09,83.8733333333,83.5633333333,84.5366666667,82.4366666667,48299600.0
1997-01-16,84.29,84.3966666667,85.6033333333,83.5,56692666.6667
1997-01-23,90.2466666667,91.8333333333,93.51,89.31,103192400.0
1997-01-30,97.1866666667,96.8,98.7116666667,95.48,73609466.6667
1997-02-06,101.083333333,100.686666667,102.17,98.8966666667,82657333.3333
1997-02-13,99.085,98.9383333333,100.02,97.1866666667,75083866.6667
1997-02-20,98.352,97.602,99.024,96.974,60002240.0
1997-02-27,97.6266666667,97.7066666667,99.13,96.0633333333,62424266.6667
1997-03-06,98.8116666667,98.4783333333,100.125,97.2766666667,59374666.6667
1997-03-13,98.645,98.5416666667,100.113333333,97.3833333333,47560933.3333
1997-03-20,98.5816666667,98.5816666667,99.655,97.3466666667,73795600.0
1997-03-27,93.7883333333,93.0716666667,95.0816666667,91.0633333333,103066800.0
1997-04-03,92.448,93.162,94.674,90.724,86001920.0
1997-04-10,95.6433333333,96.365,97.5,94.6866666667,76457200.0
1997-04-17,96.8333333333,97.1033333333,98.3133333333,95.575,64320933.3333
1997-04-24,107.393333333,108.87,110.656666667,106.208333333,127076266.667
1997-05-01,116.978333333,117.353333333,118.885,115.291666667,80072800.0
1997-05-08,119.105,118.521666667,120.728333333,116.718333333,79786400.0
1997-05-15,117.251666667,117.0,118.478333333,116.041666667,51270400.0
1997-05-22,117.666666667,117.966666667,119.301666667,116.771666667,53759866.6667
1997-05-29,123.926,124.376,125.662,122.578,46989760.0
1997-06-05,122.336666667,122.46,124.571666667,120.665,50985733.3333
1997-06-12,123.868333333,124.758333333,125.748333333,122.615,44477066.6667
1997-06-19,129.375,130.281666667,131.458333333,128.293333333,51618533.3333
1997-06-26,130.023333333,129.666666667,131.635,128.428333333,48615200.0
1997-07-03,128.206666667,127.501666667,129.166666667,126.188333333,42529333.3333
1997-07-10,130.612,130.188,131.398,129.04,39227680.0
1997-07-17,137.083333333,138.663333333,139.635,135.156666667,76281333.3333
1997-07-24,142.815,141.583333333,145.2,138.936666667,126102266.667
1997-07-31,139.271666667,139.323333333,141.031666667,137.54,81365733.3333
1997-08-07,142.25,142.375,143.218333333,140.96,49026266.6667
1997-08-14,140.103333333,138.416666667,140.416666667,137.176666667,59496266.6667
1997-08-21,136.645,136.71,138.116666667,134.498333333,62301333.3333
1997-08-28,136.583333333,135.541666667,137.47,134.498333333,50461733.3333
1997-09-04,134.46,135.238,136.502,133.738,43792160.0
1997-09-11,137.656666667,137.706666667,139.125,136.011666667,48304933.3333
1997-09-18,135.02,134.543333333,136.98,132.363333333,77430666.6667
1997-09-25,133.926666667,133.573333333,135.321666667,132.321666667,53503733.3333
1997-10-02,133.448333333,133.335,134.581666667,132.156666667,39603333.3333
1997-10-09,135.781666667,136.291666667,137.248333333,134.895,48551866.6667
1997-10-16,137.133333333,136.423333333,137.708333333,135.573333333,34051600.0
1997-10-23,134.79,134.765,136.911666667,132.136666667,87828533.3333
1997-10-30,133.21,132.126666667,135.365,129.331666667,91821200.0
1997-11-06,132.311666667,132.101666667,133.365,131.145,53089066.6667
1997-11-13,130.925,130.863333333,132.01,129.825,47258666.6667
1997-11-20,133.331666667,134.281666667,134.841666667,132.67,48156133.3333
1997-11-26,137.012,138.164,138.874,136.152,56100480.0
1997-12-04,142.031666667,142.728333333,143.991666667,141.04,49993733.3333
1997-12-11,143.0,142.903333333,144.48,141.811666667,58187600.0
1997-12-18,137.471666667,136.248333333,138.668333333,134.793333333,70741866.6667
1997-12-24,128.636,125.764,129.414,124.702,90301920.0
1997-12-31,124.49,125.1,126.776,122.824,62525440.0
1998-01-08,130.02,130.321666667,132.155,128.438333333,62203200.0
1998-01-16,129.668571429,131.114285714,132.392857143,128.188571429,69833257.1429
1998-01-23,135.612,137.386,138.228,134.788,89183520.0
1998-01-30,144.136666667,145.271666667,146.136666667,142.888333333,73026666.6667
1998-02-05,153.898,154.44,155.598,152.348,67759680.0
1998-02-12,157.823333333,157.948333333,159.063333333,155.956666667,62164000.0
1998-02-19,157.06,156.026,157.65,155.14,70983520.0
1998-02-26,107.376666667,107.363333333,108.188333333,105.981666667,92550600.0
1998-03-05,83.5416666667,83.405,84.5633333333,82.5716666667,62256133.3333
1998-03-12,81.2916666667,81.0783333333,82.135,79.9166666667,55187266.6667
1998-03-19,81.7716666667,81.7316666667,82.3633333333,80.7616666667,37752200.0
1998-03-26,84.6666666667,84.9483333333,85.915,83.5,57271133.3333
1998-04-02,89.1766666667,89.1983333333,89.9783333333,88.1766666667,38042666.6667
1998-04-09,89.885,89.9066666667,91.1433333333,88.5516666667,48279600.0
1998-04-16,89.014,89.826,90.324,88.164,35089280.0
1998-04-23,93.7,94.4483333333,95.135,92.595,53156866.6667
1998-04-30,92.3216666667,91.2383333333,93.005,90.475,55934400.0
1998-05-07,88.6983333333,87.5516666667,89.2183333333,86.99,50888333.3333
1998-05-14,85.335,85.825,87.3433333333,84.115,77562200.0
1998-05-21,86.3733333333,87.1783333333,88.1483333333,85.9166666667,57989000.0
1998-05-28,85.274,85.574,86.564,84.476,41320800.0
1998-06-04,85.1066666667,85.1233333333,85.9983333333,84.0916666667,35929000.0
1998-06-11,85.76,86.0616666667,86.9983333333,84.9366666667,32881266.6667
1998-06-18,87.1783333333,88.1883333333,89.1033333333,86.5516666667,50325866.6667
1998-06-25,96.97,98.1566666667,99.22,95.5233333333,83132400.0
1998-07-02,106.135,106.408333333,107.831666667,104.593333333,61392933.3333
1998-07-09,108.324,108.776,109.572,107.1,36059040.0
1998-07-16,114.591666667,115.501666667,116.521666667,113.498333333,54849600.0
1998-07-23,116.49,115.813333333,118.625,114.458333333,65219600.0
1998-07-30,114.061666667,113.323333333,115.77,111.5,63542800.0
1998-08-06,108.415,107.918333333,110.138333333,106.23,79991133.3333
1998-08-13,104.718333333,104.94,106.053333333,103.645,55995533.3333
1998-08-20,107.093333333,108.311666667,109.291666667,106.261666667,51850666.6667
1998-08-27,110.79,111.363333333,112.803333333,109.823333333,52253066.6667
1998-09-03,103.25,101.916666667,105.936666667,100.355,91892000.0
1998-09-10,100.138,100.168,101.724,98.774,61052320.0
1998-09-17,104.188333333,105.406666667,106.04,103.29,50377800.0
1998-09-24,107.456666667,108.521666667,109.865,105.958333333,51713200.0
1998-10-01,111.236666667,110.248333333,113.196666667,108.796666667,50977733.3333
1998-10-08,100.73,98.7166666667,102.136666667,96.6683333333,93041533.3333
1998-10-15,96.4166666667,98.315,99.4383333333,94.9583333333,74256000.0
1998-10-22,104.061666667,105.021666667,106.115,102.111666667,82784600.0
1998-10-29,106.646666667,106.865,108.353333333,105.408333333,62686200.0
1998-11-05,105.948333333,105.896666667,107.343333333,105.073333333,56807933.3333
1998-11-12,109.061666667,109.708333333,111.343333333,108.24,65774466.6667
1998-11-19,109.603333333,110.156666667,111.551666667,108.583333333,42528666.6667
1998-11-25,115.138,118.1,119.176,114.436,69401040.0
1998-12-03,125.585,125.446666667,128.535,122.436666667,57024466.6667
1998-12-10,129.605,129.905,132.125,127.313333333,60828400.0
1998-12-17,132.145,132.251666667,134.176666667,130.073333333,55254866.6667
1998-12-23,137.738,138.926,139.926,136.176,46202720.0
1998-12-31,141.605,140.98,142.891666667,139.813333333,26806266.6667
1999-01-07,143.986,145.588,147.074,142.764,55527280.0
1999-01-14,147.031666667,145.938333333,149.248333333,143.0,56720933.3333
1999-01-21,153.652,153.61,157.0,150.798,85371600.0
1999-01-28,164.801666667,165.103333333,167.85,162.488333333,93733866.6667
1999-02-04,171.49,169.238333333,172.656666667,167.105,82500933.3333
1999-02-11,163.083333333,161.29,165.095,159.021666667,89719533.3333
1999-02-18,157.614,154.5,158.59,152.908,83042800.0
1999-02-25,151.398333333,150.688333333,153.063333333,147.891666667,86042666.6667
1999-03-04,151.053333333,150.966666667,152.853333333,148.57,64247800.0
1999-03-11,157.426666667,158.47,159.986666667,155.748333333,60319666.6667
1999-03-18,164.196666667,166.021666667,167.551666667,161.865,61109666.6667
1999-03-25,171.001666667,172.365,174.601666667,168.323333333,77599000.0
1999-04-01,120.208333333,120.958333333,122.343333333,117.961666667,75212200.0
1999-04-08,93.776,93.912,94.628,91.854,41235320.0
1999-04-15,91.7266666667,91.115,92.8933333333,89.055,46766333.3333
1999-04-22,85.4366666667,84.4266666667,86.4783333333,82.2533333333,74841033.3333
1999-04-29,85.605,84.52,86.6883333333,83.2,55924666.6667
1999-05-06,81.1466666667,79.7283333333,81.9583333333,78.4233333333,65695100.0
1999-05-13,80.4683333333,79.365,80.9616666667,78.5933333333,53819433.3333
1999-05-20,79.4383333333,78.5933333333,80.23,77.7183333333,59290633.3333
1999-05-27,78.0216666667,77.73,79.0116666667,76.76,49576933.3333
1999-06-03,78.812,78.478,79.726,77.286,42008720.0
1999-06-10,79.5233333333,79.6266666667,81.1233333333,78.3533333333,38516566.6667
1999-06-17,79.74,79.5216666667,81.0,78.365,37995266.6667
1999-06-24,84.6683333333,85.6566666667,86.5116666667,83.8016666667,46006300.0
1999-07-01,86.825,87.615,88.2183333333,85.7416666667,39085700.0
1999-07-08,90.976,91.524,92.374,89.702,39375400.0
1999-07-15,93.2083333333,93.8233333333,94.2283333333,92.3966666667,37546466.6667
1999-07-22,95.8233333333,95.21,97.0733333333,93.645,74120000.0
1999-07-29,90.2516666667,89.1133333333,90.8533333333,88.3333333333,61053133.3333
1999-08-05,86.3966666667,85.5,87.3333333333,85.0116666667,60734133.3333
1999-08-12,84.76,83.9266666667,85.2616666667,83.155,62180600.0
1999-08-19,84.3966666667,84.02,85.4183333333,82.8,60845333.3333
1999-08-26,88.155,89.2916666667,90.4,87.3333333333,73595266.6667
1999-09-02,93.1566666667,92.8116666667,94.01,91.6766666667,42221000.0
1999-09-09,93.252,93.65,94.904,92.36,42702040.0
1999-09-16,94.0116666667,94.1033333333,94.9383333333,92.6333333333,39203100.0
1999-09-23,95.2416666667,94.9783333333,96.4166666667,92.8766666667,56809866.6667
1999-09-30,91.98,90.9583333333,92.95,89.4616666667,51070533.3333
1999-10-07,91.5733333333,92.0583333333,92.9783333333,90.27,41104333.3333
1999-10-14,93.115,92.885,94.1516666667,91.885,35030333.3333
1999-10-21,89.6566666667,89.7083333333,90.7983333333,88.01,68446000.0
1999-10-28,92.0,91.8883333333,93.0516666667,90.7733333333,52066433.3333
1999-11-04,92.115,91.855,93.3033333333,91.0716666667,58064933.3333
1999-11-11,89.175,89.8116666667,90.97,87.72,102775966.667
1999-11-18,87.4283333333,87.1766666667,88.26,86.2716666667,59374433.3333
1999-11-24,87.562,88.412,89.276,87.04,67574840.0
1999-12-02,90.8616666667,92.0083333333,93.2933333333,90.5533333333,50371500.0
1999-12-09,93.9983333333,93.9783333333,95.3433333333,93.2283333333,52124300.0
1999-12-16,97.165,100.678333333,101.54,96.5316666667,94022300.0
1999-12-23,114.435,115.428333333,116.831666667,112.706666667,66838733.3333
1999-12-30,117.852,117.924,119.126,116.772,25526160.0
2000-01-06,114.938333333,114.56,117.281666667,112.563333333,43543533.3333
2000-01-13,109.771666667,109.448333333,111.928333333,106.95,59728966.6667
2000-01-20,108.188,109.674,112.05,106.176,78392400.0
2000-01-27,103.531666667,101.99,105.2,100.978333333,60201100.0
2000-02-03,99.7716666667,100.375,101.835,97.9483333333,60728766.6667
2000-02-10,105.503333333,106.123333333,107.511666667,103.555,51734000.0
2000-02-17,101.25,100.226666667,102.178333333,98.8433333333,77948166.6667
2000-02-24,96.274,95.498,97.7,93.778,74256600.0
2000-03-02,92.0616666667,91.865,93.9866666667,89.9266666667,80571033.3333
2000-03-08,94.498,93.712,97.066,91.612,106265640.0
2000-03-16,96.4885714286,97.2057142857,98.7857142857,95.0085714286,76272514.2857
2000-03-23,99.385,101.67,102.926666667,98.0816666667,88347333.3333
2000-03-30,107.033333333,107.085,110.188333333,105.02,96918566.6667
2000-04-06,95.72,93.575,96.9783333333,92.1183333333,119855233.333
2000-04-13,85.27,83.9383333333,86.0933333333,82.92,88167033.3333
2000-04-20,78.4683333333,77.9066666667,80.1783333333,76.125,93867266.6667
2000-04-27,70.412,70.55,71.688,68.976,142062320.0
2000-05-04,70.7616666667,70.6466666667,71.75,69.1566666667,76658600.0
2000-05-11,69.3433333333,68.875,70.1466666667,67.98,50469366.6667
2000-05-18,68.4266666667,68.2416666667,69.185,67.365,47578233.3333
2000-05-25,65.02,64.2816666667,66.02,63.3333333333,71327966.6667
2000-06-01,63.416,62.688,64.238,61.874,73636520.0
2000-06-08,67.5666666667,67.78,68.98,66.3316666667,84910933.3333
2000-06-15,69.5916666667,69.21,70.4166666667,68.1966666667,61601766.6667
2000-06-22,74.7083333333,75.69,76.51,74.02,81816300.0
2000-07-06,79.083,79.145,80.293,78.069,44318200.0
2000-07-13,79.4516666667,80.2916666667,81.23,78.585,55182400.0
2000-07-20,77.28,77.25,78.5933333333,76.115,75208166.6667
2000-07-27,71.3333333333,70.645,72.165,69.6883333333,65147933.3333
2000-08-03,69.2833333333,69.5333333333,70.655,68.53,61707200.0
2000-08-10,70.9066666667,71.7266666667,72.5016666667,70.155,66060500.0
2000-08-17,72.26,71.905,72.8966666667,71.2283333333,43307633.3333
2000-08-23,70.91,71.036,71.562,70.244,43165240.0
2000-08-31,70.7242857143,70.65,71.6871428571,70.18,53393942.8571
2000-09-07,70.188,69.924,71.212,69.588,67126480.0
2000-09-14,69.0833333333,68.3933333333,69.9066666667,67.865,63824166.6667
2000-09-21,65.1466666667,64.4066666667,65.81,63.5533333333,73918466.6667
2000-09-28,62.26,62.2183333333,63.9066666667,60.9783333333,83522300.0
2000-10-05,58.9583333333,58.02,59.6033333333,57.29,81317200.0
2000-10-12,55.1966666667,54.97,56.5216666667,54.1033333333,75784766.6667
2000-10-19,53.9383333333,53.7633333333,55.575,52.03,127217666.667
2000-10-26,61.655,62.73,64.3333333333,60.2083333333,163233333.333
2000-11-02,66.845,68.3333333333,69.1283333333,66.4783333333,102157533.333
2000-11-09,69.615,69.8133333333,71.025,68.645,103847800.0
2000-11-16,68.605,68.7516666667,70.3216666667,67.4333333333,84156200.0
2000-11-23,68.088,68.238,69.75,67.136,82928440.0
2000-11-30,67.726,66.014,68.324,65.236,108534840.0
2000-12-07,58.3233333333,56.6883333333,59.3733333333,55.8016666667,120836900.0
2000-12-14,56.635,56.125,57.9766666667,54.9383333333,99082033.3333
2000-12-21,48.165,47.0416666667,49.6416666667,46.0533333333,121295200.0
2000-12-28,44.724,45.552,46.772,43.964,97257880.0
2001-01-04,44.836,45.54,47.288,43.952,101673840.0
2001-01-11,49.875,51.0316666667,52.0516666667,48.99,98779933.3333
2001-01-18,53.714,53.9,55.064,52.222,85332440.0
2001-01-25,59.6566666667,60.3216666667,61.1683333333,58.625,110369700.0
2001-02-01,62.6033333333,62.855,64.0083333333,61.72,79114933.3333
2001-02-08,61.9783333333,62.4383333333,63.5716666667,61.1466666667,84139500.0
2001-02-15,60.0183333333,59.25,60.9583333333,58.345,77222100.0
2001-02-22,56.988,56.688,58.312,55.69,71616120.0
2001-03-01,57.645,58.2066666667,59.17,56.4466666667,91152066.6667
2001-03-08,58.6866666667,58.8116666667,59.6583333333,57.5633333333,65352900.0
2001-03-15,55.49,54.96,56.6433333333,53.7716666667,87692766.6667
2001-03-22,53.28,53.2183333333,55.0216666667,51.995,98116366.6667
2001-03-29,55.24,55.9683333333,57.0416666667,54.3766666667,91633933.3333
2001-04-05,54.73,54.6583333333,56.335,53.395,94284800.0
2001-04-12,57.4766666667,58.665,59.315,56.8416666667,94813433.3333
2001-04-19,62.136,63.584,64.262,61.652,110919720.0
2001-04-26,68.3433333333,68.61,69.8816666667,67.2983333333,121520766.667
2001-05-03,69.34,68.7433333333,70.2283333333,67.8716666667,92919800.0
2001-05-10,70.3666666667,70.52,71.3366666667,69.5616666667,85210533.3333
2001-05-17,69.2933333333,68.9533333333,69.96,68.2983333333,70115933.3333
2001-05-24,69.1033333333,69.4633333333,70.51,68.4183333333,93159400.0
2001-05-31,70.29,70.268,71.278,69.346,72384880.0
2001-06-07,70.9016666667,71.49,72.065,70.1716666667,68073966.6667
2001-06-14,71.9933333333,71.7766666667,72.5983333333,70.915,60027000.0
2001-06-21,68.3633333333,68.395,69.3,67.28,72390533.3333
2001-06-28,69.58,70.2566666667,71.4766666667,68.81,71860633.3333
2001-07-05,71.344,71.064,72.846,70.09,74669920.0
2001-07-12,67.5883333333,67.14,68.5133333333,66.3383333333,75275033.3333
2001-07-19,71.005,71.5133333333,72.12,70.4416666667,73397433.3333
2001-07-26,68.145,68.205,69.0783333333,67.0533333333,83387000.0
2001-08-02,66.4733333333,66.3283333333,67.0316666667,65.66,59079233.3333
2001-08-09,66.4283333333,66.115,66.9766666667,65.4533333333,42861800.0
2001-08-16,64.715,64.8116666667,65.5416666667,63.7166666667,41642966.6667
2001-08-23,62.13,61.6266666667,62.9116666667,60.6816666667,53590533.3333
2001-08-30,60.7666666667,60.235,61.8466666667,59.4066666667,58833300.0
2001-09-06,57.164,56.77,58.716,56.036,84909880.0
2001-09-13,55.8633333333,56.3333333333,57.9,55.3033333333,95564133.3333
2001-09-20,53.56,52.965,54.3525,51.81,113904500.0
2001-09-27,50.8,50.6683333333,51.8566666667,49.2916666667,102199366.667
2001-10-04,51.9483333333,53.1066666667,53.9416666667,51.26,91278333.3333
2001-10-11,56.1233333333,56.4316666667,57.535,54.945,85466266.6667
2001-10-18,56.7816666667,56.9983333333,57.9616666667,55.6133333333,72285700.0
2001-10-25,58.87,59.8533333333,60.2383333333,57.865,79445966.6667
2001-11-01,60.555,60.545,61.825,59.5133333333,71120633.3333
2001-11-08,62.5416666667,63.3266666667,64.225,61.9516666667,76861933.3333
2001-11-15,65.7716666667,65.8983333333,66.915,64.8433333333,67783566.6667
2001-11-22,65.904,65.572,66.606,64.922,61976600.0
2001-11-29,64.09,64.246,64.922,63.29,51425640.0
2001-12-06,65.18,66.095,66.41,64.5883333333,55125900.0
2001-12-13,67.6166666667,67.5133333333,68.44,66.725,48695733.3333
2001-12-20,67.835,68.035,68.9733333333,67.1383333333,56024100.0
2001-12-27,68.056,67.42,68.616,67.094,47265760.0
2002-01-03,67.562,67.648,68.48,66.762,43982960.0
2002-01-10,68.8333333333,69.01,69.91,68.1316666667,58861333.3333
2002-01-17,68.7233333333,68.94,69.77,68.12,62653066.6667
2002-01-24,66.078,65.752,66.874,65.022,85444920.0
2002-01-31,63.655,63.5166666667,64.2733333333,62.61,61470233.3333
2002-02-07,62.0533333333,61.4733333333,62.7883333333,60.9733333333,66587733.3333
2002-02-14,60.53,60.87,61.5383333333,59.91,55317666.6667
2002-02-21,60.546,59.758,61.164,59.386,53919960.0
2002-02-28,58.7766666667,58.4,59.7933333333,57.8466666667,63278766.6667
2002-03-07,61.4416666667,62.0733333333,62.68,60.7083333333,61414800.0
2002-03-14,62.925,62.8116666667,63.6066666667,62.1166666667,53685566.6667
2002-03-21,61.6116666667,61.59,62.3916666667,60.775,51823033.3333
2002-03-28,59.9316666667,59.9783333333,60.8266666667,59.2933333333,49299000.0
2002-04-04,58.42,58.15,58.944,57.378,61223160.0
2002-04-11,55.9183333333,55.9166666667,57.095,54.98,63755766.6667
2002-04-18,56.3633333333,56.2033333333,57.1916666667,55.0366666667,56621200.0
2002-04-25,55.5333333333,54.9833333333,56.115,53.9533333333,69553466.6667
2002-05-02,52.5566666667,52.2816666667,53.7283333333,51.585,70519866.6667
2002-05-09,51.365,50.9916666667,52.7583333333,50.0833333333,81642033.3333
2002-05-16,53.4966666667,53.3716666667,54.6916666667,52.355,66861133.3333
2002-05-23,54.3233333333,54.4133333333,55.19,53.4016666667,54811766.6667
2002-05-29,53.27,53.1125,53.9425,52.3375,45597500.0
2002-06-06,51.23,51.2228571429,52.3228571429,50.3714285714,71027771.4286
2002-06-13,52.2833333333,53.1716666667,53.9133333333,51.74,89783600.0
2002-06-20,54.8366666667,54.9333333333,55.8,54.3566666667,88143066.6667
2002-06-27,53.3683333333,53.7566666667,54.77,52.4566666667,99952233.3333
2002-07-03,53.378,53.112,54.112,52.244,83118520.0
2002-07-11,52.9633333333,52.995,54.0583333333,52.0716666667,80885133.3333
2002-07-18,52.115,51.8216666667,52.9166666667,50.5333333333,108082166.667
2002-07-25,47.4283333333,46.7083333333,48.7483333333,45.365,152907933.333
2002-08-01,46.4633333333,46.3766666667,47.39,45.31,117944500.0
2002-08-08,46.065,45.97,47.11,44.92,86784200.0
2002-08-15,48.0116666667,48.6733333333,49.5116666667,47.425,85039733.3333
